"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
224135.120596261,1684.80453624622,91.1997608847943,-1757.45436324438,-7074.29216085743,1508.74145536997,-223.875067862909,543.214809154095,-1108885.38665319,-522122.344173007,-258230.497876169,-819697.035551986,-1079683.02101088,-457477.024952196,-886761.729972313,-955898.146844852,-829529.32417791,-829169.413608314,-1243070.37581983,-1297461.13159333,-900576.890049284,-778069.517106031,-573157.326553758,-400371.842937018,-482003.41492403,-887642.92988559,-1332553.37776121,-1143427.06889314,-1071331.71640905,-882477.794162473,-1014651.32281237,-806673.252495999,-481721.593201697,-531532.783986459,-1334888.58372134,-901206.117568114,-1120476.31248167,-1135484.49576164,-1040717.81622308,-725933.616162438,-572442.894851627,-1334755.41647388,-891658.328941792,-634543.242612903,-437085.239164724,-1033452.29264118,-734735.561248842,-277644.364284041,-1185374.7605572,-915750.134783752,-757004.26587549,-699297.232122224,-764772.789496608,-1084788.6596636,-997669.369386645,-1295506.50834473,-1278655.871342,-575100.946005027,-789857.886663545,-1124783.1562572
42028.4816058969,329.882009494074,428.468819700933,1543.50396578108,270.004314987278,-1315.94133234693,-645.576522258057,470.902010397634,10275.7943311222,-48544.5253661279,37135.4802358984,50899.4660682405,-77379.0090996175,4837.20172064483,8820.8256016907,-21750.3286512819,-9261.62701386576,191342.505111335,103887.787643862,137561.470495497,35553.9761320752,-72611.7176816069,-46480.5142447896,99960.8464871557,-25501.3616591251,36993.0901279708,44922.8887497908,99814.6259388155,58917.8408217277,143379.533517731,-19800.685456846,-103919.668953318,-101702.700021776,96243.6706741675,9293.24149606586,20320.6369949837,-176154.14660047,26031.427546626,224914.104527941,53460.611662903,-24504.3478024386,59109.3392863269,55991.9451274871,-27547.4775639477,-60995.6497418412,120521.97567109,19457.1920806535,-49694.7680197967,-61602.9126530344,-36949.8084171867,-67617.0361322878,-126689.94346823,-123603.3551671,10534.6008780926,134921.640917285,225514.304448637,150151.999234955,-23177.8879635801,27307.9239602491,67847.7734544039
831374.51868007,-271.835059559158,-3789.56337161337,-2568.42126340336,2647.43651117867,-2412.0831486422,964.680182558263,616.747621389488,-61124.0875667328,-282601.57147124,-37463.7344187135,-552839.492745475,-125557.497592576,-177231.015784002,-177010.856910148,-130177.105508212,-112647.994216303,-137447.308025798,-130370.103796608,134398.857909221,-208119.37370117,-328081.017845801,-234950.771352924,-204081.888224534,-457257.821264794,145616.493182978,52138.627147172,-126576.939352034,-17141.3805472879,-7465.41419884504,-233306.394590819,-278730.819569436,-397844.476934669,-87390.9284254114,92635.0225076479,62672.1722431637,-118807.338643559,6265.49055353553,-14904.7176160796,-208061.411554599,-322179.413599001,98837.4971395586,-71387.1120243079,-54848.7262872005,-418057.205102492,-82593.9083268885,-165436.243237383,-436931.234656063,-266738.625482707,-167399.221132613,-359556.716915879,-216593.344884441,-309379.340179443,-161679.735296452,-310955.39922166,-2392.39866370958,-113598.283230394,-258421.003416802,-157175.323103791,-203617.915725432
744900.031602344,318.758787203775,4178.60497186422,-822.960541704982,-646.225754284119,1548.9418683651,-3534.52361973631,617.145086956604,338528.117024844,-138630.761433494,-426438.904840727,-100583.291877459,-187074.644049898,46647.9593003236,130222.000542234,161233.513503497,-120921.718425613,-8332.12321483,57303.2834503063,-268295.162189096,-26119.3131773441,283832.374531397,31828.3192901818,83927.0637840859,81774.8636185984,-251728.502537393,-213389.549922578,84332.0440789551,-44245.7089281678,16555.8476931269,62095.0399847641,126618.336323788,139199.563967722,72362.5647437404,-91305.0070720947,-283605.211107907,-399317.058086307,-66130.5602341656,123633.062416958,149524.283308681,241544.729571866,-207656.382225683,-55247.73837515,-147035.338396214,96789.8023189044,30283.9435974345,131975.757772434,78212.2085982807,89020.1525161601,24379.0508899031,115438.16111309,-307391.906765907,1809.0090404246,-131498.415509322,73005.3800855623,-62686.6296285131,8758.70787401241,-159489.048919966,-53559.1355903585,96936.6407221782
425576.70030932,1197.09187564535,2125.46323955751,535.076033675718,-44.0734867631374,-320.367465991993,532.187632337273,572.77456235094,13014.4465378837,108349.133254946,65755.7572137581,130696.607943674,128138.499018146,98113.42310885,51889.0631800249,52318.4644472923,103611.38698418,118008.801793953,93576.9424995406,134043.85502277,97875.8945805892,48304.1995129282,92057.8917272761,90559.958188968,75072.9967796908,102147.508211036,108840.855563366,89402.4132660504,103950.141324861,102260.176990141,93831.8840009732,73025.1053802252,79163.8807169923,101007.392274161,83718.3231513813,104341.132197503,123658.87882159,82268.6766827199,71341.5953372428,84114.3182500941,58095.7245385631,110307.522716242,84435.3832591061,85399.2864787183,63977.7603505503,85168.8269259011,51465.0234542143,84597.8961146348,71738.705123679,88459.5209982682,79494.130623282,152517.055201222,94470.8955346548,126980.448768889,118308.936735953,119988.095453196,96091.9955206822,117641.620780323,92986.5502899564,84197.3614689705
63980.5083771366,722.137519009566,-2789.96029727907,1809.57665431259,-4235.48412935129,-1371.0205731383,9755.91366398153,490.01324733373,-584401.823878767,409512.202086864,-536779.071980297,-51102.6626144986,300977.163971335,2244.97667793254,-679499.771397918,-782481.333698912,124948.852306623,-302542.383533575,-734687.180760927,-53614.9436017741,-249483.820733597,-751283.964845463,28570.4179638529,-173501.53463103,-94628.759972414,207014.240830535,-81331.3192870418,-652931.944874089,-285180.162372849,-424326.246233214,-433402.683771393,-373984.217303929,-197444.008756864,-290067.463953036,-480694.08333265,307953.713764719,719821.996514164,-386693.176528923,-1103620.59604007,-493256.98764896,-540092.019548124,-136249.991798382,-206817.585029269,222978.13322962,-111975.641616493,-550214.237253601,-536878.94285273,118717.599837861,-585445.650238861,-267148.658613097,-325780.949426079,929918.436149521,-30085.2398929361,-28665.2967923637,-509640.060068162,-560370.424151742,-684595.131329503,424402.264178238,-76804.2209992169,-720081.091315238
664503.18710606,4018.33421995621,5245.98132796938,-3728.3788100111,8492.23347831408,-20.9196692294707,3275.15447861617,596.147935606433,872294.552288243,822288.21223144,1031049.33091988,1343040.17721992,1561811.29272056,627551.740150429,1135570.3376097,1248863.20144936,1118872.70073924,552526.140720346,1248762.0683784,1469382.03097023,1089599.91266884,1015088.75683648,874881.296143052,290772.947113849,607944.099030192,1216828.3631217,1605095.93756726,1108829.06346793,1290748.97673269,854210.269009133,1348517.72530968,1245340.56550477,801848.877837007,536082.996971849,1811288.47166289,1239433.6891974,1912661.40546462,1395208.36448808,1156745.13863021,748937.543739268,789498.363195801,1672232.83425485,1017990.19508637,995290.314091839,597358.890368507,997379.3946271,853376.831833895,351530.277691141,1534872.68964067,1275054.84370819,1074542.91729029,1330275.2917626,1318207.95016578,1388859.22431865,836513.12247105,1132144.68586059,1190648.35453677,859620.983874448,994327.361431943,1170899.62966678
660837.645350545,988.127603757884,-3701.19161714284,9000.79210309426,-1286.52049967088,219.526318733276,-3161.2270367352,598.823231625035,176187.357944948,224868.014228675,-115020.376957219,418103.345307961,52115.6846602652,117497.198621114,234061.436368682,105195.485546309,148216.370086975,672220.561245781,526215.702677046,200144.176251432,363829.160212031,286743.084822344,120992.735102258,399371.76447067,541236.844117045,-94508.1983547282,228606.473104165,565520.443105792,197593.773387789,343369.565642243,306333.762792215,147018.143841704,192699.938895033,183070.658128304,-26410.345565026,-19164.7630118983,-177990.02897275,150908.510369606,381906.25049709,387588.026507541,282721.747685624,106182.938789004,252130.742543801,-25190.9121682605,396101.871537647,484722.856020183,295097.310266175,442520.019566147,367330.73485843,119106.753985274,343039.040022353,-55079.5416324856,56283.5082071378,223462.928067016,785351.491802552,652375.463627908,631663.192915579,205501.201869411,284354.629944665,554496.038576328
23641.6111411896,1442.36095731898,-3441.34185919719,-1514.04574030698,5078.60523043123,1940.43774688075,1174.52716846822,426.220369726218,693651.261007824,488358.159622937,498698.055583174,333367.706760316,961438.974880444,275922.785448193,691180.162505413,812665.658366604,655188.03186515,218067.423889233,753181.100228607,686508.796801828,640866.954415603,778724.019906646,524826.568711553,85005.5213539911,452043.96267713,582575.893183235,965517.486524582,706684.829500678,681307.267681197,343262.449295697,832910.970685335,844887.22530788,581933.483388123,168705.961927082,1037344.29044511,632116.460473468,1243752.57011406,843006.463984447,525035.358471031,419711.63608113,470799.234228889,907167.232306294,575385.490580321,534283.300084749,488798.629941858,542947.27889051,545847.861060756,356054.425235308,1103538.49110512,762153.191549151,757846.470577632,784752.06159949,852782.591262435,808868.252707602,502838.095901937,526577.447892889,694505.831779732,462002.398651142,548325.845926318,758311.611341055
463854.080609311,1755.82025962612,-1367.8744622276,-5213.81820688349,468.127882450793,1704.351780978,2453.83220433442,593.968183483703,-238358.971721009,-4001.08777755033,-3738.58654265595,-452664.050311165,138214.74117258,-67922.2329886114,-117005.669609871,-23957.4742765161,-20779.0647481457,-522740.041300945,-338357.526381785,-228156.126305642,-171399.247348898,-24723.5858053819,10549.509264209,-316176.042454852,-176461.087416097,11208.6123134294,-87805.5930926641,-334557.405010754,-137920.482014107,-341691.09273917,-92224.9468080342,89125.9064398864,46390.0181781516,-239461.225673455,21926.2084577877,20157.1265032802,389808.787175009,-65080.9428247279,-210844.376477191,-240927.327547561,-107285.594374832,-82652.7469872969,-157741.141222496,63575.2912488633,-69350.2779596588,-335258.480570439,-136486.735816127,-104743.011242434,-25818.6200958252,10272.5958913212,-31243.9709673053,227573.512128933,149106.640916019,-82208.4695507392,-487477.402399756,-540653.951432028,-435520.430600904,-35476.7347081551,-132066.398239432,-293990.342928783
694063.267017093,-886.465340481371,1407.81681734346,-834.98920461337,2573.56831889732,4464.21033136864,-763.170145395781,610.749874062911,597780.912739037,579224.84611268,808669.425659831,576067.026615281,910453.04077708,390614.907453404,771407.858229323,861795.692533455,601536.636912625,195845.95967671,740646.624475347,350321.859247654,675138.785981267,1050005.00856361,641584.423640951,166017.546716065,723799.644555762,309799.834768307,719897.340699494,712068.798461089,584459.207634446,272486.99296987,962677.760945941,1050894.38924178,887789.202005998,174847.073650568,830584.70148172,389920.903873148,1083675.47564619,712229.594962315,1071651.36467542,571195.439539819,746991.51222388,642537.719631776,495402.448732868,462337.104136934,766980.544722356,504787.699074141,639482.869146985,619511.204622436,1237347.4660191,832395.845964157,997684.086066038,765456.921923527,1018848.74678465,757551.501595255,613904.648919359,363942.120622594,635409.660235394,529818.352881034,563088.602614178,838710.583782601
888437.946430031,412.962720665729,-406.201900341772,-343.263235162008,-757.260859140325,-5258.47601893174,1551.58902434969,619.151268202282,-18470.8369739104,-520521.77992923,-174127.966133462,-556666.77874066,-705490.220011143,-311072.555219577,-648037.082116577,-698095.399804016,-457066.083440155,-118553.201536141,-573075.129984637,-71112.7004665974,-549314.206272607,-987078.06177099,-559779.988871001,-148080.188779109,-747905.52606808,-78571.1035504804,-472170.838350352,-578384.305907493,-385131.968528652,-120270.881212501,-816329.755115201,-938890.566776813,-855280.287532755,-80775.0982100985,-543285.37570489,-174795.288263813,-837632.230592795,-496985.848841049,-671062.986447536,-488819.622462829,-703897.324712011,-359312.09988087,-350005.942474659,-321310.1192523,-784822.76088552,-361889.307770646,-548004.344845004,-671468.12125417,-1093250.53022661,-679043.323494131,-929520.798919257,-609685.644262209,-896529.105123802,-576963.274709254,-541144.487948078,-169483.01229752,-475263.832413569,-447914.172318657,-444155.603199887,-711751.62233584
23301.6382161603,-3621.29961096278,-730.124088788902,-1374.12243483916,-2918.16813819609,-3666.0139030171,-78.1595724900626,424.876303791421,-704615.852177691,-744183.128197016,-810767.196934794,-1284904.5738894,-1111039.68346469,-487974.765451294,-856647.157504843,-902978.161659728,-773826.731339308,-436895.381940711,-929652.95576282,-614255.683781973,-834648.191591864,-1087815.35657908,-747298.341788131,-298166.991011588,-852804.884272237,-479717.97049156,-958955.682274169,-901421.7739499,-756500.285905018,-436374.753160631,-1084095.0029345,-1111137.5847834,-929979.981636586,-273054.452791908,-966584.543881856,-583270.926041712,-1289757.94795564,-861244.785797607,-970195.404563979,-680857.58360833,-793367.599171246,-857895.66729515,-665700.676668379,-590967.671257021,-863096.676975499,-686538.749635591,-725861.053526721,-732411.091056266,-1361979.66178741,-945701.869016506,-1086064.04233454,-964018.435093903,-1104485.57721753,-962611.209088362,-838540.827434683,-639788.527837314,-871728.648890701,-709958.720680322,-723500.171590111,-998196.358346568
130173.160991128,-4638.40390757497,-4760.74520026626,-4637.71535703908,1293.34806421672,-4843.28504227096,51.574471317834,534.028006014315,-517250.292869409,-911606.907592758,-459946.905303845,-1175729.10290908,-1008464.96477762,-592519.530152037,-742432.167305236,-672285.310316887,-697716.20860442,-501368.504096588,-724524.286149463,-293940.919280691,-791690.75396009,-1072209.94672169,-825100.414151092,-458798.586769256,-1080453.72986425,-221538.182116966,-673623.844793308,-790588.678330659,-554689.039468098,-317496.55565674,-1004714.61440556,-1058454.02319233,-1069291.26840572,-274125.885287301,-547237.986877618,-372617.856653988,-1084351.46967813,-591975.424043179,-1098259.55947111,-688237.413380813,-846745.935204399,-512620.831481478,-565087.085735578,-536307.101165561,-1080209.39950905,-539040.87928785,-675924.168164994,-1081677.75445437,-1209265.03390312,-812101.710743659,-1147701.14658128,-1029019.60609645,-1081841.1581584,-843134.051887006,-902980.913996613,-478449.641935214,-716269.179480921,-838263.766048621,-707437.941972085,-897874.525666728
419462.414108112,1393.19757433768,-932.295618394645,-2419.39975057653,962.718918417025,-2457.94242694094,3205.28988884643,582.408164520936,-9495.30057328324,-121021.523883975,-14618.9018914198,-207675.070463061,-31334.1036184669,-93676.0499292165,-273978.447061763,-238449.362339555,-53875.9334948089,-177429.13340766,-278702.886301034,135084.014895728,-203164.503930413,-444052.021567731,-159383.309087661,-164626.793357029,-390832.836725683,188771.701037195,-17199.4503571447,-304107.8220644,-69197.0129795446,-75455.4822242201,-293999.488514281,-315123.726449026,-338657.694950444,-61823.8692050962,-23595.3181494444,155909.4529908,79431.8946648289,-87836.7299263447,-441825.735197059,-270217.438314863,-356341.834806096,59970.8150345613,-90452.6317922088,27127.5759594557,-376471.309602411,-198648.550816598,-261585.889294578,-340930.072463983,-397644.595750077,-183386.387904879,-381672.289916817,49941.0908590918,-227190.589637217,-109589.051645532,-375940.657377771,-142882.960051911,-264747.222935675,-88845.5962109883,-141304.200260389,-356805.774821416
34340.6067842688,4246.2860544007,2853.73504158837,8.44947324719227,3351.39173059397,-2845.66731324595,-6808.00410106448,460.967340548499,459344.315173227,-521090.106073225,-291515.284919988,-5749.27631126221,-530022.304906854,-86084.9059254199,286306.578296489,310012.320084875,-218032.015066674,411728.704029714,464291.268670016,248291.714081251,36426.4463077498,83372.6961031095,-262889.235474761,206297.248084034,-255482.784856167,-61300.2442257718,-1944.4345751981,391094.352904955,180839.151244423,466631.654259932,13968.4938331844,-175602.623076081,-289979.087122926,318427.240202305,216912.948899699,-197747.808028597,-964262.602071042,178342.759047364,-82108.5823959869,238458.422395243,90601.3368750954,80851.6179694471,123564.052591186,-265225.081250223,-288493.719905908,410405.443715328,231196.311103598,-378170.418090677,-57622.0000955825,-73677.9871033022,-184528.898301941,-961149.487839906,-418545.591200769,-123979.244142394,341526.6394681,643753.546334782,500943.987727758,-479542.587589004,-52876.7525195308,330234.451170907
330506.707813699,-315.588099962772,625.742529215824,1108.42930849532,-1382.90327377567,-2108.09955195328,38.0890066350835,577.837156981406,-551966.387298611,-225972.355482675,-259247.346764636,-374743.064470992,-394249.736867602,-128106.166384663,-304308.68298692,-359958.381007581,-242023.725390669,7842.74686734405,-262108.424023846,-114074.908005075,-245735.178781389,-428801.330503234,-250906.452683083,-2988.29148553551,-265113.614926465,-130090.648681075,-300345.714530331,-255635.95972344,-217253.091514263,-52352.6958110138,-381705.605729248,-445831.395152116,-350912.095017437,-18069.7642596165,-366714.29675224,-163615.633575865,-509590.774017962,-296437.680629611,-93500.2296556056,-187723.952976186,-278926.215571419,-268347.107722642,-185229.74419645,-197278.012441488,-297376.359115094,-166057.803287595,-240809.348480704,-225705.715255951,-522635.8747457,-336546.422063841,-397579.482533215,-330706.149100491,-431161.128342182,-293423.08474446,-174666.311710424,-73407.4979557321,-209062.54159057,-196305.037998201,-206046.96111466,-310810.016367988
916151.115458057,-3256.5134283607,-5134.27598083369,-3830.97744000084,-1317.59735638602,-2012.5375563182,-3159.37726996767,616.723972402167,-869933.137497756,-1019323.78090638,-848538.317684386,-758842.438429455,-1315757.59875607,-660560.928191435,-800550.81591423,-759911.731988744,-985985.809338914,-701379.202412149,-959379.716719449,-908725.27543353,-987929.035833134,-901204.735189953,-897977.874129922,-510186.695022147,-991790.288384357,-720856.698976702,-1105822.45014257,-888858.457133023,-885794.46391191,-581261.076223681,-1114556.72313108,-1069401.60266186,-976163.060485258,-414797.279215312,-952319.723301782,-858306.468404247,-1552108.10848543,-871929.480396122,-1079237.30598662,-706383.014879056,-784508.527352655,-996584.295104032,-783170.385645363,-773689.693331882,-950169.419260419,-751617.597283114,-685301.038693349,-874372.312944746,-1239512.49556885,-1004610.69101145,-1109798.0552193,-1405090.32463153,-1196235.59274633,-1187581.20753342,-1004090.83471901,-825981.223955676,-942809.817642497,-1062168.7235099,-916350.367067719,-960110.768100387
