"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
48182.5991120277,2934.98324219488,342.730370394752,-949.335171020847,2780.5706631452,-1401.94283758395,8219.78369868816,475.796953513713,-295058.751964215,687067.662602063,647084.514711902,834270.69685631,1135660.45337689,382742.327221493,194408.845198432,239766.926697625,733579.333415905,180373.243113884,288944.930150263,879689.170433822,452411.328898997,94193.4642557381,508962.664026831,61609.5006553799,203206.375564852,871142.790092365,916038.590021092,243908.600427892,583815.140469681,256568.704210996,467952.208769852,438033.013156886,294235.589323372,156901.930118979,748029.926411759,944139.752234517,1555762.08241337,592620.939044507,872408.646977265,129717.610637331,59915.3846173985,922203.180196956,486268.128932243,709204.724900226,225622.881719921,250651.394540247,143086.179202292,237689.39528724,479562.035822776,549090.553679194,351785.687514363,1320177.02728827,678637.050366123,795630.298270405,154952.590768613,347025.400613565,298563.30647537,742551.937181846,505768.870975428,217969.53933803
169913.729639929,-2864.1231206317,4240.27765674017,8834.14304554504,-4691.67787797302,-2880.46353577781,1754.31400133853,527.981366633927,-98066.1211527273,264669.18387254,-414904.732064648,-52236.2637129465,-92974.4513806818,171743.4407927,-225668.119891826,-485514.171175114,92214.5764165696,579294.626308128,69.0787640521594,190442.764066555,90406.1350478727,-389535.090474199,29331.5922449163,425496.329174982,268756.757361228,11691.0702264371,-53618.3725608294,52373.2796825854,-13511.8603910703,225829.832163717,-103830.63307108,-317755.412396398,-105027.376731527,206939.360376099,-434144.323243002,56816.7997423664,-277473.705851784,-246237.693399554,-349532.139300729,62056.5593270938,-75038.7852716196,-119934.90821576,71198.4407288969,906.523100603386,104426.402870047,98994.7659054414,-114443.874147354,310849.830465535,-368781.384647709,-195482.349210849,-124168.364701247,242017.005897051,-193628.230584756,47685.8624699557,400974.72933908,378297.673047357,142847.264856849,326856.786265872,146809.282060231,-49727.5607653713
495602.253657804,-2647.69627154975,390.56822911658,-6583.49298028611,-865.798150205069,2717.94698881234,-3597.42274100194,586.13447482577,-752165.197561792,-554993.873124724,-465868.820141445,-274755.028913227,-696544.240717218,-350671.134240885,-208571.916243209,-108950.429614401,-559182.469263576,-730833.97598704,-557277.817113612,-851952.197693216,-509875.268917179,-66230.8266957303,-350028.164752357,-399025.398891456,-393875.592877724,-576643.316774426,-755626.704200698,-550858.557181441,-547892.567628233,-521976.976862422,-415540.17488203,-194126.364194923,-167903.068201619,-331879.911459778,-423890.555134866,-647453.437896897,-723607.900560355,-456385.571742733,-686709.437488023,-349251.648430922,-130951.250132941,-714134.543733771,-522420.567331432,-432134.503678803,-285429.460186043,-542931.354826643,-235302.290944951,-354384.323709924,-374786.065449703,-368240.405385582,-293282.4964914,-748888.720041035,-310112.85062598,-660809.242000851,-682094.113891974,-836744.972343758,-684524.96835885,-620050.040333763,-513976.465763569,-477596.974187519
862596.997795864,-1439.15436910001,1098.01697294639,-849.21338296258,931.473127953857,2156.59545637589,-3514.98153719856,614.567347863034,308041.745629435,-28438.0061074352,214870.923992126,175706.590254076,110.943504367839,35980.8981290505,314798.800199424,362338.449007673,15781.8638689392,28764.9590287152,271490.114746761,-91010.784925763,145604.506600352,449091.849209961,98413.8574526015,47352.8540246144,198319.959046779,-124568.794071654,34976.5386887419,257474.340811251,98188.6954655672,77824.0387993418,276317.983618795,316325.707015951,261395.218783733,63384.8994142629,192832.387223782,-133968.969191135,-78481.0927533051,161064.648752858,375866.392660949,219837.501581393,311546.797911132,17109.8553676643,74468.5510666804,-31521.416294665,214995.54421528,170596.164533455,252363.081864739,128286.694265099,389718.914349596,191954.235512356,303500.8265996,-171957.534976873,205960.249133837,73870.8985110463,212693.529384627,92684.540001051,221295.617312337,-64868.158244533,75478.2493018516,320813.50221762
238760.49699169,-1023.06693042904,2537.15880274761,-1615.0321266962,5997.05722759085,2819.04739883471,501.335114597549,554.193337057642,1307715.68064943,742046.105021507,1017488.36996353,1248840.72027574,1340680.7767959,562473.66760939,1056310.10580922,1201863.07574838,942835.645797561,465032.241251001,1147288.79181872,954711.779810332,964533.653229982,1225532.97442847,837855.144523752,287239.060164475,763479.326368314,776365.023719225,1266840.06893365,1068457.12764963,1022730.2670805,629806.745352645,1276707.18150143,1286406.2289774,955294.569265462,413558.780343826,1406168.46674054,836284.753108591,1568079.19916558,1164514.42175202,1054503.36871259,775624.693756565,867426.425464467,1231997.77240438,844146.528833742,755235.394672499,789188.13679725,857898.365187451,856507.959352871,600815.378503414,1567695.68807989,1150082.88683853,1166835.39828094,1084995.32332565,1266314.52451413,1180368.7821331,871129.787643612,855798.744874956,1066255.10777287,726988.270692269,845434.174882979,1172728.23758137
18150.9989819061,691.94659173559,4257.01212039353,1408.84806414167,-91.2923653137254,3996.62657699282,-4116.03992549302,407.530540307173,999869.795234228,292986.677362076,-111736.557670843,277151.758422887,305405.511216081,252019.440420416,589858.354987565,593917.690622161,249418.345896349,253581.031828731,558071.820319455,-27240.6608917997,450407.514721664,865026.595943276,385283.902629633,246631.526003303,626710.3138238,-93980.1883804568,239091.082035996,569672.702598529,282085.590078509,206500.088566135,660749.396615899,689931.830192308,683834.85872004,193108.085457173,323496.651685548,-59334.0643257486,229092.338639203,343377.965493895,198154.598983459,505325.886770055,653873.128042384,135408.80119142,275980.232564981,119602.824005691,658897.791769765,383248.031937697,528603.29187907,569962.82071949,849225.568405158,507122.408549875,737695.497264965,164418.092939655,599875.059180632,382668.5968704,607796.649355606,286349.18674477,518084.266476199,260076.921957238,334621.636993377,667423.200203338
405206.011796798,3778.44864085389,4091.8906162668,4586.31566844828,1036.72082650858,-1654.30833042633,218.289220552023,572.54761030955,415882.675271565,383740.623488858,515619.14868168,518872.616248,420778.759707216,291796.63620923,377786.879290082,325532.123152801,397845.442689382,662086.279016253,610582.989373558,670272.466125656,522688.77278717,258467.282775965,314265.280015268,417952.501106105,435292.015265224,401534.406673295,574166.82726104,582772.225414792,499492.466423177,571977.836153829,502430.778738776,283441.579357241,249401.07841462,415991.342475056,454507.784510804,412177.421239218,351792.035776946,429661.518768512,591624.959118242,446912.679323894,312407.565458715,606349.651669929,444099.751368672,311423.011713916,286649.197212677,566525.046545181,333341.596392184,324976.042347402,428070.1423156,360897.819936853,415927.298439958,414552.745398507,310893.83229685,533867.506045582,724571.636090554,817921.41299771,688174.836332437,427881.783420791,467405.497500482,595959.177728306
3481.97340943516,1466.91983534153,48.1677978106814,164.737814539457,-836.573678862752,2805.08363243593,-1412.94406951025,332.08675464204,-216990.848749292,131380.861012019,516085.71634465,279319.860786899,105033.099560339,58135.87527691,175845.111047361,183322.608839756,52651.1394696587,-58442.4482996276,90581.3444729136,-203925.991550198,110880.548879271,358804.675193474,151363.374655948,17497.5879663553,284636.176477682,-148311.177323766,-19825.2412143332,110859.119917282,-3021.49008473927,-77388.6536623312,219938.03230033,305673.024213296,321780.321798386,-44310.3598577932,20335.8725224494,-108341.396460318,129317.89332367,40651.9715515954,141435.780730708,129395.327698566,255320.87110682,-77244.2105081212,14132.9920709907,14293.4559372465,304363.457792215,21378.2850800791,154874.321223087,271394.518615999,328821.627611319,159697.498570535,317372.24102751,97593.5550301594,272384.794938048,71884.4954164675,123529.764973323,-110295.364545402,40762.3229786754,85145.6177351294,71779.9194787726,178307.368637423
4286.31261664792,-885.479587236213,2010.52114546324,-1992.04236859072,3522.03473866778,3306.64983732561,2122.82199638131,341.603212894157,664876.974423973,692933.760253219,484157.485868454,1036223.19623993,1152416.75854655,446200.414673625,730666.040119696,839731.434082416,758571.591856609,185349.910671445,724172.892421203,602392.005109158,706856.214880879,924477.551037887,708232.477114809,135641.712123463,647657.418953343,579148.181019588,922517.371769077,662129.521805832,699657.508397531,307933.086362234,970185.439093675,1045762.46087429,837019.355635648,199909.542176709,1005680.42903986,658989.95376561,1457086.55305247,817875.150264059,668433.760251964,506043.425754505,657309.894612543,868155.466370782,578865.191335946,643698.554210235,701438.846008442,506068.595073133,586895.532501017,552182.979037898,1202587.47333814,896893.20222647,946563.661027636,1081763.19348513,1101222.36933991,907684.813860086,519678.906416444,401718.042236371,622765.847506738,674727.882667151,643310.9610108,764986.802147627
80.6774689511228,3556.51997928178,5987.20966850965,162.156020471447,727.972308393548,2361.78456821475,567.948231279898,148.370455324028,717282.35878864,578810.558056706,469694.777100781,609313.637981526,742318.97036892,432601.307964403,603630.242668165,553813.149078393,513640.899089722,281386.241026811,545873.588496406,347645.817742644,535883.169462907,699717.715975239,542893.950215323,273998.22650295,586963.902816209,301143.084895134,518545.470563785,500090.788987595,531929.153794151,340736.459971628,725948.882010445,733360.809049949,747685.342787725,239474.219928417,556251.665431491,391565.576095759,827569.674380244,470841.566304019,625078.847411451,467110.485723452,594218.001549466,471232.339503885,424458.50580511,413270.196657258,600247.057776729,354770.631103151,479281.029791588,499967.222616563,774796.688360437,671979.66289241,739925.780331597,730820.828180866,796406.177246633,660750.325260786,521242.412932008,336589.333020542,455612.888840776,524550.930911134,496092.679248468,583118.120681674
2464.25608114415,1135.07849059767,-7258.99689063322,8.00002480492276,-4688.32887793623,15.0124747420264,-2044.30679591307,315.65854624213,-842901.969422873,-733770.544891247,-971510.153832604,-659217.899711238,-1215953.67231984,-624841.535422656,-879967.883097828,-936455.972420092,-923391.447715564,-691654.648776169,-1039997.72954122,-1145797.57522999,-931790.012374235,-843330.150804598,-787428.71338189,-415646.447111849,-633723.255273074,-894008.024187266,-1191691.39041372,-936448.887806761,-991838.42931999,-751431.959921013,-1083647.97428194,-974264.563084364,-695490.783184012,-523374.545101327,-1237140.21258232,-920314.231181405,-1362546.61830828,-1053162.78655368,-924071.208910981,-726683.903868094,-706295.168179723,-1207156.77700687,-815755.905609468,-777661.683991065,-622374.41289597,-846113.975195899,-684891.226636147,-502502.611198384,-1164062.9323675,-966703.066419233,-894132.186972578,-1076018.41503448,-1023327.02909731,-1089866.42394825,-853929.117397924,-1026883.68860646,-1056230.4768923,-809881.890390514,-832887.148258536,-964593.295226663
917267.612995282,-1308.37262877507,-1815.32795158921,-1057.31332112364,-4305.25557421049,477.65768256998,-4437.97541141145,610.619676228801,-637168.437110698,-776971.706673969,-717883.368554838,-338679.476276411,-1263841.19443429,-520390.582485786,-652328.150304536,-682344.86495554,-887855.520338003,-559569.347251221,-849221.242651044,-1103822.91400973,-810900.179209086,-598933.592292224,-686746.680590157,-304745.96982161,-538816.642370695,-899056.512108318,-1203286.98040652,-785240.863504682,-897230.233707403,-595663.272471199,-899948.143649369,-795310.334373795,-589450.476225441,-378840.554996633,-1095846.77625312,-975732.193744492,-1528354.96739047,-929434.086567976,-1138261.71414255,-528531.252404198,-463769.680744525,-1177503.4592069,-758032.267107328,-760818.265562551,-531424.540942264,-699011.862634288,-540597.350468644,-451289.816297414,-1013322.81588758,-866077.031135887,-763224.639104105,-1210956.78352831,-921052.827860051,-1076529.73315902,-704532.708160006,-854261.883668319,-862360.306931594,-822637.760287799,-766497.79397616,-794062.450769067
58357.1420675357,16.2277025185932,1117.89919403797,561.872344403785,1819.45662106837,6358.8759298685,-669.254413623931,479.287594297752,828041.841212414,826550.664033092,752711.837542586,1068071.13779041,1161509.51953555,502486.382663993,928254.735130193,1002996.6676976,773508.887262561,255521.902640433,881113.649501918,337054.874081151,852172.761887003,1337578.33131455,843137.283942009,240493.36406893,1042763.83576859,311247.598071564,849549.204561995,868805.406956933,669804.365879962,266909.160225532,1208323.72956607,1335694.28447145,1182685.89019675,178470.745385711,917291.285998355,446342.368952222,1400959.14004442,819472.505506491,923115.554937408,706077.663980168,958696.986321837,704540.659158298,604230.50587525,580970.771990194,1083848.49673949,588325.124108426,787122.347092313,935232.270840456,1567147.06635306,1023805.13080521,1303277.59739675,1058526.96480419,1323595.6283753,951873.146504687,811811.072994341,389979.831368717,766663.336346447,748419.925290916,718899.845427463,1036738.64153469
290590.374738514,4234.93585012302,-5146.38931499254,-2165.32755288201,-734.771459668423,-1704.88855569265,939.541954975108,560.088372967865,-434082.165328166,-474431.70998399,-645025.805092648,-511329.174191484,-583447.56062521,-380407.643433212,-592200.650991647,-544279.396734207,-446538.371202985,-417811.933222619,-606446.550073242,-389940.929417109,-540834.742078927,-661653.673837059,-475569.780019331,-346252.58640492,-569125.499750331,-235650.010892266,-530253.339318194,-616051.487952963,-474878.252988445,-378790.094721997,-678199.863984542,-648425.779019479,-604445.338044062,-302631.380992316,-523080.615090412,-288977.880437113,-554221.113127517,-475752.777728713,-318286.060246552,-478798.742378959,-540034.599550613,-464330.619287797,-448612.177406481,-331817.16216071,-579642.448557901,-464507.790209733,-490741.999296184,-539885.450541326,-762159.216233118,-547569.862244894,-680968.673191611,-514571.615201394,-619305.640126127,-587185.137838743,-638413.213907165,-500907.042576364,-604148.119762146,-458601.875594228,-485885.31019529,-661017.387654196
209404.647252536,965.762167019974,2058.47684073151,300.029271132279,-733.837390503387,-983.022828437932,-2497.69284237231,533.536057027794,-147841.400563436,-284550.93944417,-484003.961440102,-137199.678318863,-449966.006097415,-101604.530754657,-101005.625094199,-111049.986660119,-251506.755407572,30014.242031479,-86841.9478274544,-161072.758691381,-163263.115051806,-141993.093621957,-194166.837458602,42176.5950408153,-162166.919969759,-205205.708022534,-296484.167074657,-89306.2412518926,-153369.155632833,14373.9784241567,-207170.590969215,-271076.063007509,-225970.042133646,47694.1017236831,-244655.265862723,-262996.66433406,-630819.684392391,-191916.694147983,-233721.756878479,-40092.5418638425,-82539.7372676318,-265645.774879189,-136027.810118359,-231533.10719772,-195232.67791298,-56339.1293715204,-84326.3243337044,-160463.364392822,-300553.750886908,-236542.016916911,-232266.411517788,-485867.321323175,-325261.640592657,-279363.467295127,-44344.9827321961,8424.42925052787,-59706.6023909693,-261180.837517442,-173357.021136283,-99957.2411522095
485642.647628023,4668.96246152389,-4577.71646484332,-2796.87444421244,2127.22693781242,202.275296425958,7000.019111734,599.069226607876,27804.7687443199,402129.04035962,288748.857391347,778086.653231345,770098.067289798,100009.546890635,-24819.9062287163,49494.5562163221,445249.399107494,-235676.106458559,-64589.5505786492,359174.132591152,127764.744399239,-27553.2304151153,248393.043149869,-213995.493984495,9971.23642341627,529948.327578554,529905.675047692,-65375.7197450136,228114.347645927,-119848.020905949,184130.944716985,287731.851952992,145307.289549822,-186892.491238216,431846.223604816,588241.631177508,1214291.7360921,285011.922750315,-189426.018833104,-142611.373111656,-130842.600673185,504168.358685796,183269.669515588,452245.796483017,66641.5449125762,-83274.9656712318,-33166.5198777514,60394.3325091602,285362.779414991,284520.681124724,145122.797952856,987050.045950914,462845.141276439,365964.302123165,-256638.155981013,-163117.204191828,-104825.446029023,418653.648732524,206223.248842537,-72159.414720335
325446.629151252,5151.74761121931,-1964.10303320593,-5032.73483351771,-3165.47666998975,-3508.53994669156,-2989.07572109144,562.08416538544,-928323.886143074,-1283906.9200987,-1269746.61642817,-1776525.12854001,-1780735.91096762,-812742.660235815,-1120029.89942148,-1114577.1593572,-1271839.50959323,-867934.05947886,-1349727.32836859,-1143947.54714974,-1294492.46898443,-1367060.40576494,-1164135.58395045,-566874.060191663,-1297755.44020027,-895470.804682225,-1540521.83073436,-1311581.02150575,-1175753.48594941,-738549.572861337,-1557349.09772879,-1492670.47771528,-1295840.18969273,-473463.558285325,-1353329.08376565,-1074186.86037363,-2070885.35778551,-1247761.64397165,-1157347.86389132,-987559.597319122,-1046325.73920616,-1379709.16115882,-1064711.55005966,-983288.109394418,-1258582.13595362,-1032502.78375138,-980312.999545879,-1164238.30572512,-1847487.62019337,-1349554.05237048,-1515650.78502749,-1737668.57148209,-1588214.54012536,-1526846.31326443,-1330372.99065589,-1119035.2851431,-1341844.50854753,-1280804.59219901,-1167500.16112492,-1410939.61898307
6666.39991487867,-614.052583635396,1612.57073051398,-2953.7343450438,422.447898695304,-1836.24372873001,-2171.13019002974,370.419123270579,-248582.337381021,-523453.604628383,-369064.240570911,-211170.400713827,-633722.166324789,-239898.140730217,-233970.036484918,-204177.584799219,-401518.259534852,-205017.159916547,-297558.713923245,-226986.470817881,-362688.702413894,-370014.97159947,-377985.841718569,-148108.160827104,-500749.95460268,-204966.508577367,-423781.212746709,-316817.789625627,-268269.464549302,-102027.292452252,-440165.910357077,-433786.901369304,-459144.932090816,-56242.3166090726,-263403.837339443,-311326.449017842,-778976.022298633,-269039.075520072,-291307.606574874,-240088.531073354,-281898.623073121,-338972.529973271,-279093.425892835,-306779.681867248,-485892.04141311,-215460.813413022,-216051.730097429,-477360.544818395,-546127.507613146,-379395.978981778,-495527.633791445,-695337.13069242,-514902.120080018,-458839.748105166,-371448.130201173,-190064.807230661,-292212.616181653,-492708.178190151,-345238.984330356,-359406.903867055
45658.2138944164,335.519141435797,-293.791020526648,-1021.18638238044,-852.068559393937,-1448.26691133154,4665.49685808661,435.352422063734,-144309.127183338,85877.5165872936,-199682.162343041,-513673.882188793,111377.752486245,-14051.1254146483,-322849.959977345,-331829.128953537,28797.3222526931,-190043.201631516,-359918.920318378,48406.7070159639,-164506.737850718,-417226.561694234,-39242.0677739904,-130870.022404272,-209968.362816348,166035.179906619,-30220.9991126671,-354773.730620938,-111426.555815489,-168108.045608681,-253963.076859596,-232034.058288681,-189167.486166949,-107057.33288781,-142913.694894633,182527.944876899,295260.380183173,-149690.05276539,-143280.642028257,-267667.972114966,-309793.593736159,-3076.72324570891,-97968.0008378382,104683.634262944,-193667.585186203,-266481.066062729,-276940.22254337,-114199.55645166,-357555.435419483,-146706.211980666,-258006.062384436,345925.82451623,-83492.8219999351,-43692.8101507062,-346325.190582513,-253077.813470368,-345755.881688671,112031.733290453,-77492.568391452,-394465.391577777
58003.3341154927,-3536.23434622534,620.451793518489,1307.58354585709,2246.11058866275,2280.23114616918,-77.6175902252874,488.387931074645,441414.358138137,516813.076311494,856177.073249514,505961.032795565,782670.086341586,348109.515784421,605197.115141263,638847.150433168,550015.75685318,352351.586554129,693746.47198464,476730.121086863,600747.107765397,755598.219337969,514998.903736578,225425.358666478,594232.375597614,353530.88433403,701269.394104983,668114.337666199,555604.15037987,341342.591566602,774002.83805151,765622.554565774,634128.655474792,215569.630885041,700785.638514249,423165.195573243,886683.822914312,624992.126000587,786878.790876609,493926.973306781,555219.658630127,629610.636492197,489677.965094808,412335.746323414,596856.440383784,519934.011397803,517122.264826091,499968.375311734,961053.415758784,665391.298624534,752376.907816308,654943.876951487,758530.873892132,690200.073535299,627504.266979709,512475.882499304,661701.179151932,496840.708594307,518680.116495629,733978.30336457
768256.800425295,452.308374975206,442.976926331258,-4875.2358836747,1429.66238849068,-2946.13501078369,902.988347285381,598.239285702922,-119371.457264044,-474231.288799599,-225262.005654162,-90115.6563713233,-451320.547353473,-259851.644457835,-354782.001067825,-291078.72525058,-332267.177134482,-343172.579019146,-431285.885523708,-72712.394456288,-423387.978241762,-577618.095215379,-389097.021540191,-271365.257834051,-672006.687833637,4255.90517498686,-305999.782205178,-472825.963661796,-240430.391389396,-150881.876828661,-525212.459982577,-527958.496931197,-574432.091560458,-103468.720867655,-159781.151010976,-99363.6827446055,-450609.153540114,-247690.197522806,-756265.093864886,-393702.42811571,-458984.469834444,-177852.965557047,-274429.259339659,-192932.410856581,-638350.18850176,-321860.547580701,-357983.518322609,-638164.143066296,-671512.591541504,-392707.118488647,-629039.494914245,-461897.423225858,-523903.870548164,-415779.95652945,-601024.340436909,-287170.109087949,-437489.341951967,-435836.492516334,-360823.662728109,-534094.381625064
666142.98800084,-3073.26872203038,-4014.24194278067,2030.19836629132,-3045.72492732448,-3872.72972682379,94.3927470077599,610.346830130251,-569001.413300552,-594941.98961299,-529093.969415977,-854948.277932386,-939231.979764982,-414179.433212617,-815515.123983811,-894055.953132278,-659253.294314739,-202241.699444712,-766930.815427751,-473736.888266999,-711830.523067005,-1046209.16815671,-692537.268216849,-189409.369852306,-673707.717638289,-429027.111453441,-789935.462814056,-703921.574310365,-659093.743194255,-317799.918803349,-963782.119905413,-1051489.42779961,-890652.338902648,-240404.297829509,-934404.028000176,-505153.814726195,-1171923.79927096,-763931.356692935,-284846.171254496,-562173.593300861,-757212.483281128,-716545.721315055,-542288.046453999,-521298.509657777,-721911.847481881,-502433.424210552,-650389.503525536,-555907.719680009,-1205958.68416548,-886026.999615311,-984081.497824658,-854122.716364311,-1058152.21977208,-816857.975725529,-580077.826976865,-407553.444341995,-638191.07249372,-563332.903921134,-604688.869028594,-805664.126076407
582260.137086533,-4809.90410771148,2513.40385154692,2351.23724824453,-3448.38077349265,-1388.62743407822,-2920.02191221364,600.780915773796,-256060.916980149,-418262.524716505,-331132.331320688,-90430.990320495,-802534.652534,-196284.60936636,-388438.306870505,-493813.241748176,-492679.74781834,-718.189822599874,-392288.155267924,-475983.888310234,-383628.602002331,-452196.105939418,-378890.93961474,31608.9771939274,-261073.923068063,-478006.762656669,-669434.86334783,-332099.634541653,-442485.695595504,-143321.049065387,-531197.223642199,-564044.165728383,-411958.85610346,-61430.997290921,-702266.500283633,-535016.475941781,-1109323.11458561,-541091.233742905,-635522.839309971,-199316.874397542,-260842.108698243,-658405.151556868,-374720.106779457,-433165.634074383,-308787.835338841,-255350.379761423,-286399.831049768,-204089.683035168,-693752.542362536,-539782.219981144,-481826.99337459,-744066.836072703,-632950.150005254,-583959.489813555,-183693.669407162,-204720.239615426,-323604.214530987,-393670.664453259,-367605.117565443,-394161.794915924
406543.585169222,-1664.70016657697,-3145.52339709527,2347.17879143404,2019.58930334401,5229.56104655736,3886.33853930157,583.005646419645,1586316.07371511,1108285.2908419,1671073.5818064,644275.602038283,1557539.56809196,550520.852862365,823406.233831563,866618.97690676,1023266.00813309,327035.360607579,858399.417020004,653201.873693251,958015.473781248,1153083.49653938,953141.314705834,230230.494759214,1104366.93961883,620519.413409018,1168287.92730381,856770.873512343,786758.096386134,283468.440868858,1233764.97105963,1319422.87279741,1149121.47891909,126587.671871672,1019135.15140575,819325.786369913,2011483.02931975,917512.106289756,1204579.24113923,626007.219271924,810442.619831875,998848.022522496,718968.964320086,803449.470958899,1103906.10816544,594195.186795284,699227.460885687,1014756.47724509,1588891.87325471,1092728.10355713,1315551.86986483,1612659.60201794,1446141.90957859,1176137.50926714,800995.609406877,461186.35923542,784734.570998878,1046183.90841604,862926.90370016,987480.367427094
98911.7920986997,-379.46752352733,-2285.23035129061,-1187.23450079922,7140.65606996654,-173.325247617589,4391.83791478593,482.822800436842,1149167.53296595,738099.09862504,1327867.83558979,784869.043542676,1433922.87527093,473062.722218939,804221.478314305,903040.081355219,987054.220892473,473707.676683562,1005396.6081746,1257268.6006365,868408.897074237,753423.328062971,702828.161585889,180934.534881828,474819.646295188,1050444.95393092,1445449.98596978,915596.670899211,1041296.28426683,612641.802285588,1027341.29320985,954346.22682007,600266.376816706,311659.178886726,1425922.55989294,1116819.8502751,1801596.6962673,1160011.08947084,800860.103306602,533693.5395629,484174.663715506,1414281.6221708,863294.1715798,837886.450338319,495608.111975431,792097.530647375,638193.469826132,328103.421131961,1266357.57719927,1015230.29363194,818840.099669279,1243311.93754256,1041675.40435609,1173535.79989911,657591.989235779,909339.097399208,980623.643622487,774270.13345016,812686.329346673,917629.335678355
134849.078368643,-2660.38304068499,-1100.86675553342,-6306.8206339744,4735.48663417255,-1863.97049116312,4478.37976428239,519.328969329788,848043.96492185,31293.8000956519,644700.439598178,-591449.862532825,473819.391623214,29820.1384919708,51273.2381998842,196528.258334917,249398.36523756,-225858.713921943,14847.1620085684,514745.684769071,42038.1985592651,-110417.520513783,73558.0563304416,-241139.772161782,-361541.571949708,565139.487052872,468424.111372581,-59937.348182836,288775.104174203,62238.1759213673,61935.9496364366,90816.2501650398,-128454.607228271,-1723.24991836195,585692.174419131,522098.501106721,768006.547406996,362094.938602765,640670.407873427,-135554.94606709,-174795.840602338,560744.856954537,156450.017267857,320423.195042342,-276484.597766207,4822.19006388423,-37262.6138169665,-354210.221104117,78923.6378552187,211683.032459525,-89099.7151323373,419032.87292788,179846.362489626,264831.061550432,-328738.777787866,19616.8115542026,-31089.5141980114,74209.4185815677,83320.2037123855,-90466.2514143658
400094.512058433,-6564.34374136321,2907.04472949927,-880.731907168796,1255.51010011082,3356.56000304118,208.806103615266,570.997979887178,132767.731824889,463720.334674014,559783.933300046,449535.509803133,711712.185623223,330497.85763073,550034.644410509,601202.091575948,501033.458613287,116550.218309133,500706.674297831,248243.382397411,496607.238619326,750069.454770041,525905.97448558,136095.096870814,545760.380006301,253827.189757689,514325.340394973,473643.75585226,406631.091525383,169987.653132421,715724.810652181,801553.516054475,684815.571079351,125402.179996612,611849.822085408,310434.381196245,871314.57696847,506345.770242547,320695.697058441,398247.572674923,557318.11906573,456901.272935287,354133.946213311,387763.698021074,602753.890621165,314002.974085656,445850.781459075,516752.135652661,881659.358177636,603065.653207297,736344.407786124,713240.808649163,813838.317435017,598418.845180213,444183.119680199,224034.280710495,410196.333125932,455083.855409614,417566.35906099,543244.225229472
1014894.08756917,-2488.39311144592,-1658.90804131947,191.905259989005,-759.212883522369,2570.91295075932,882.66546287151,637.619979739131,47463.6223812568,259255.869673601,134181.290265822,-18490.7216051629,298212.400743262,81026.8862750836,101554.55720682,113463.930875526,146482.845576942,-102279.482255728,26186.4337072515,-114730.030177084,112587.374220541,275929.280298486,200210.217062276,-30387.9168001677,282358.282439846,-25247.7685384331,88019.8222387327,55396.7314444655,32317.0170615778,-117583.015895008,203229.809305367,303737.99265202,316385.450029844,-85436.5849240907,46360.0981675368,43061.7127398353,437593.825768664,65382.6283382403,75923.2892882716,70096.2386143882,174864.448909972,23275.0094643132,39024.797563849,118614.637353704,302675.980555555,-20716.5771906855,88627.2396181397,288277.948592892,323250.930225391,198636.253173381,311036.829892495,356538.623367107,340148.868582611,166902.001873582,53951.0987004889,-165869.821479783,-18128.0796408233,210323.547846657,107573.276429697,111527.721542237
501847.327354587,3384.40848378856,-480.986239122545,-5596.85963672919,-5331.17405345148,-543.263039771328,5127.89629239249,582.965498234323,-873145.823423988,-464900.339155323,-380042.23603289,-911597.904599776,-793125.655872647,-459448.728173584,-1087318.25063429,-1090525.60426397,-693600.115218021,-1064372.21438791,-1485478.62284475,-1006382.33539482,-997873.852634984,-1133247.83151189,-572762.447735675,-603771.112019749,-813900.239764503,-493088.919786959,-1133777.90121011,-1422794.23683773,-1010904.999967,-959405.983318829,-1166490.26033139,-934588.433439482,-693684.404698582,-601280.337454467,-1147870.05501155,-521062.627768875,-570555.464875204,-1066190.32975487,-777000.202817859,-979864.29900313,-877547.422492926,-1064350.06072603,-887031.551712418,-412720.833051354,-724107.104040701,-1217217.31247298,-950028.807160407,-544268.505031655,-1411651.6566213,-928257.687851362,-995123.028462678,-271132.415859824,-749287.923877105,-998697.689348964,-1404339.71389524,-1454894.82606497,-1531936.24247206,-473179.950707073,-809380.10156148,-1447473.02650949
