"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
16734.463969312,-2673.9853959473,-1441.03610316944,651.531923136659,135.438131181098,-1323.1072495343,-648.436059309742,399.703266985035,-243290.965727491,-186946.609501467,-41919.6006401295,-119832.992003764,-226779.777212024,-103835.016225122,-123421.64869283,-132711.30267041,-132966.516328965,39246.4486927095,-58563.5618741113,-10765.8031959677,-117637.424138187,-200721.512250543,-164082.967918324,-10489.9503206205,-169206.558871723,-58138.1422817181,-105216.610974083,-61132.4403507817,-80274.2750379366,18153.857559019,-182473.076851965,-237502.256190341,-231467.1015074,-13202.985126684,-131293.232951302,-89478.9680530429,-313740.025891399,-103136.536178803,46924.2548614317,-74176.5690153466,-147472.593304502,-88253.7038774997,-79043.3016573637,-130691.407495497,-190917.141704816,-24663.3292779671,-99834.3253424847,-174023.972925868,-228290.768090259,-170272.961296522,-214811.306375303,-269256.269426105,-264949.838827645,-158608.821197634,-54717.1144999494,39030.3559903282,-30748.6282606668,-162370.374657648,-112509.189373311,-99524.4237323235
44582.5886487365,1074.22585732642,-4498.63440558092,-1753.67242839208,-4975.13211071212,-725.79010238409,-1221.54338572594,462.51930416712,-1112443.10027197,-792325.735556599,-1099089.82466369,-1147107.01318103,-1294641.66428181,-625581.381478374,-989158.831285246,-1015128.70127005,-950426.044105123,-764174.102645366,-1169774.71330717,-1153028.13409951,-1008844.76325893,-1003597.13480357,-828323.375390133,-466366.657837523,-767255.025218549,-846481.49793399,-1310136.53935864,-1131713.13467677,-1080615.62298648,-801849.104300664,-1172278.09559904,-1093024.78993092,-807960.467941457,-531928.992704036,-1286997.77624556,-915769.896330658,-1403857.77634255,-1131132.36457112,-837444.527599051,-800502.036214974,-778814.904211277,-1284000.46175441,-899847.404147589,-769400.124871696,-733415.926879765,-966474.520983233,-815675.798379144,-627345.953422263,-1366864.30174853,-1069066.05009817,-1060748.18605769,-1086473.52908616,-1078317.45231174,-1231291.27362474,-1033988.82526676,-1114603.03159645,-1193050.77385332,-828791.987211208,-931604.05054414,-1148901.25727118
590691.289279962,3769.91044511541,6556.84057439614,-2589.8464087599,-2131.84362754012,-2746.33591333887,377.977252141889,593.775417830782,-43628.0479864697,-444225.694414042,-270880.818700788,-217993.760068943,-711523.584010707,-224975.435888056,-461062.840122865,-517780.436461597,-454005.484199577,-256683.215943786,-601096.495527676,-328808.485231031,-472830.031210857,-701793.156545525,-394169.229152309,-125656.982145814,-546547.95996762,-200582.852830021,-601092.122643335,-610542.098137907,-419656.365691724,-202573.600002535,-647151.321625549,-668525.501049684,-521941.273741564,-69587.168252585,-550496.63474902,-306102.993747106,-807963.314824055,-519399.65849858,-306806.18534021,-403368.925201738,-424374.609906155,-504514.777977034,-403205.34034281,-286084.94632867,-540872.965092349,-435787.472249963,-415723.266163805,-466941.9431811,-926792.273660459,-536468.591561128,-644297.317817219,-517961.762814214,-620432.015514956,-559863.866689616,-546623.349191382,-380185.665687012,-570777.09665475,-365302.161077358,-385379.233772707,-666320.074961419
765.401463309833,5483.48606957737,625.096785459377,-836.318800483838,-1300.58690217578,1780.16887857546,5908.38956267632,256.291201008114,274067.864207084,543341.02715689,-186164.870614575,195288.56805293,672594.284527222,223130.35427692,-19767.0663417993,-14233.6710462318,378255.241628684,-182908.32993714,-136207.100124295,95968.2308456072,157525.720451112,92131.4915922311,365166.912795112,-61675.6279890771,278569.036990503,285978.168591085,268435.073159282,-118745.034827549,97410.3679047719,-171813.883619311,221193.83229244,340149.547770191,365703.235703491,-94481.547756181,141687.327886544,386532.234375423,1037867.82075693,107684.23253534,410869.698112898,-38643.1511765845,65866.9729232026,223051.55407052,105970.513875815,394232.369180822,316880.994917074,-146115.65722269,-20190.7734598487,365932.982028318,250921.889185977,266486.862280471,302206.190830208,993570.795256527,542836.93736407,349150.22377032,-107217.365726694,-269123.032969908,-180089.50632659,528540.640624533,216852.68139016,-74842.0171320164
80434.3895821545,2583.67962277368,1900.10226123709,1909.71370636367,-2990.2720278023,-2554.64511297468,-7911.2760198356,495.43677316619,-443780.764986263,-966208.149007316,-669986.812318583,-811850.313287966,-1509990.24133158,-469600.253727001,-471705.592225048,-568474.24964957,-899788.455249867,-16784.6905701604,-425299.987845787,-731430.620641911,-641764.502520935,-617092.680908415,-768589.294549258,10250.5083293111,-569206.354304524,-826782.060683507,-1085445.65920943,-419919.255236253,-684559.105197079,-138406.852003794,-838971.480698552,-952021.419095962,-759094.680678933,-47997.0906825411,-938053.967351473,-964159.109638571,-2097622.75428955,-783536.078425596,-615510.645323256,-284974.316894214,-375774.387465109,-1005389.7439938,-571056.395176719,-855295.077473725,-641011.887323681,-295783.745758379,-373069.232811481,-596227.555339503,-1055996.74851478,-892762.563003916,-855764.943622353,-1663164.12425368,-1178484.74017655,-1019109.69562551,-253604.503739137,-169529.892391159,-363168.881394802,-943196.669920449,-665700.836725127,-499383.795724346
101436.800267433,819.182827910697,1461.83605370745,-1227.12103867873,1367.50503708586,2191.28803452183,2684.83247221415,508.314220019961,327162.090678609,508496.075446631,541647.740638306,562148.667200429,773683.638768422,301363.453899858,382966.242350868,437789.108520144,515585.888014187,52163.1288697641,340085.774773846,335536.078525905,419620.287516315,509476.538401237,472821.75211375,63783.6391844627,413118.436442615,379618.496273721,543037.78158997,309587.056385567,384550.581223847,113838.95009199,567820.878074965,642669.112216921,542710.070204896,80676.6911437161,565566.318039793,448314.357201405,1036102.09469126,455952.929492879,316645.433802228,255645.532332541,359473.246068802,505023.258430428,337272.624081058,443626.510525372,456302.452265052,215570.231010816,305946.339021224,400256.548594175,703508.647248178,535960.830157899,566407.232757299,844033.05099673,729897.57443529,570964.964080147,260762.665855454,146003.544589131,284499.00626799,500475.525986219,385963.215769728,367238.458129292
913722.50003301,4153.21004945829,1358.05201433417,328.178888000743,3102.52577430115,-3031.25432638369,6833.0716684557,609.474951655866,299221.784989404,556539.732459504,363860.523205241,260263.074026194,939122.340895475,356670.898886883,188300.997174563,197537.388218431,650188.982770191,363631.352279248,369357.392130852,979722.059336009,431861.784074296,-26322.0288358855,392516.046142501,155713.803002524,103977.269961682,857172.234809279,882323.26075035,311525.262183183,601045.487737481,403257.582565721,383030.970055711,267731.276810266,135463.203199354,264053.256821163,718211.517449458,896464.450722012,1211227.50064743,573777.081337593,264042.065702274,161769.209499221,4129.1869599456,919055.944538144,512647.242415579,625102.841535772,97840.5988627921,356508.42493316,146287.666660621,115523.327625766,330652.990474877,449951.09303466,202097.836155577,1041440.3170576,461781.64818094,731801.557661816,267547.384664997,571786.796084829,430056.247609528,628949.075427547,480712.884665268,250448.663473828
155627.39152472,-2308.8822703367,-428.452377647681,-1182.73039717844,-1157.03338984004,6904.82003703308,-1851.57304392493,537.853130615797,272458.596412637,388863.676294232,-769647.214566071,626119.144221323,435822.8099384,158566.520645773,441357.590344877,494009.626201027,217206.404576232,-244000.172341341,200916.96325727,-403920.924809968,293024.332921284,873812.492793552,419987.420990626,-42262.2532111128,654991.96418236,-226390.638787939,74492.9289335718,233337.029454762,49979.316997637,-220799.128815195,584622.743449311,819231.789143195,813529.085763615,-144077.998246322,190187.584906815,-123194.271553546,615886.499787814,184461.427761464,395016.957224809,272457.664836745,596996.865297546,-53914.8194693656,67904.8422318195,141922.721961996,731692.323205033,21795.1444001621,365577.797152234,629750.815936132,867502.22942484,468530.115241714,803957.405195495,442425.737687469,781228.691421422,267896.035651866,204718.109164044,-326599.451707606,57734.3584447317,278461.988116111,209814.570253097,406242.290505026
242068.256089591,-2544.8662032681,4591.23309848551,-6089.63210299777,40.4993472952602,1241.85765576686,3544.01586497521,555.007704306328,-73782.6516892291,89562.6457780582,69603.0051215827,-257116.283015478,218723.346907298,42312.5214729897,-46971.8218409932,20001.6001786506,104296.821600742,-466241.85353166,-316395.070652726,-98038.2962614373,-88224.8929801678,-21766.4216525923,145646.061606048,-234932.251506678,-124222.620335983,154842.322282694,-46167.4478600118,-351202.188787422,-56748.0520571556,-238591.238258536,4893.55649476156,177153.054925915,132051.996086317,-115593.969442738,142075.3470306,136347.655166907,513217.076617831,-21938.1700251414,-197982.576758648,-193229.944801396,-41722.6215630779,788.367427350691,-114221.451251789,205647.346200179,-45730.1457032326,-346380.949725503,-122817.75021911,-41514.244214056,-38544.6206473617,65747.2053570905,34125.2239615917,475810.229472067,306737.849685226,34972.7564283829,-453566.69247092,-475893.023000461,-410595.380999876,99756.5272410676,-50659.8657599658,-300512.034421626
9173.74223943928,-1158.08336966084,-264.096733799846,-4252.14905455908,-6645.06200708341,2532.96470974041,3338.33228420201,371.758820387879,-367856.299277418,-282741.17251097,-738999.830151546,-862828.157698799,-677287.07240343,-374711.004501088,-882605.647882388,-903151.464110763,-625187.708054921,-1053711.59480657,-1345166.28923156,-1222139.3452733,-844489.468490582,-725113.546569105,-393827.9945383,-535602.042293927,-438644.604600378,-676583.270441333,-1146847.07946066,-1253113.83218743,-1005353.98475299,-1015222.71719064,-900748.688821787,-596568.314952525,-314325.26678833,-625904.796489419,-1151078.78907285,-650847.413001005,-456079.335818302,-1025024.60469067,-763175.280897404,-801038.49284186,-572101.286674843,-1154719.63553041,-847582.237524093,-399219.321629668,-339521.656593003,-1152585.51439354,-758660.89646426,-186654.148125826,-1029381.0133371,-748611.253547672,-618011.684980836,-159979.692785775,-447427.028006095,-896222.690926754,-1180251.10234168,-1512491.22081683,-1430329.07797713,-344392.385488064,-702501.256684778,-1205671.24483413
165759.556005164,-7657.58021285497,-2692.76716276429,-214.335766771949,-2390.95290839699,1079.08252294138,-796.216472541788,526.711805881136,-328175.530599505,-237663.697442859,-35842.3412970277,-277994.688978045,-438928.35261973,-238960.099938041,-323076.357967317,-344072.789477775,-370118.310582519,-330581.643329844,-450667.344581008,-556230.40934976,-355248.631282359,-253456.044819626,-257317.701372157,-189630.640052381,-161853.055144929,-412892.60476852,-524562.277748489,-408306.117416266,-433474.93319316,-362527.355603593,-387200.561377308,-315298.963684327,-186525.42803261,-254635.535479501,-537751.1071613,-409216.456592667,-466023.044243722,-442744.286411548,-244117.01538535,-266386.026026133,-210807.454007915,-529822.207443003,-362857.412346973,-290107.400862749,-152700.329364925,-376345.637859285,-265087.802517425,-116709.200093671,-398964.891120432,-351718.418303518,-257686.461016571,-380318.181397232,-321340.906580956,-446847.396966345,-374347.274841352,-507995.871520155,-457140.299442389,-274350.773349255,-323963.013499283,-372198.265511597
741703.112360587,5091.60373940339,1001.84671711514,-2565.84054878562,-6152.70161534444,4046.16485093324,469.887219614935,603.61976922636,-1139279.82246456,-159316.400943017,-431704.979350355,-582522.979613204,-540604.996864108,-235207.873254164,-525658.159304333,-551557.827954705,-481459.643540717,-790821.25168864,-938623.883505704,-1135003.50682861,-563502.878910495,-261383.967962466,-200010.034240309,-335502.917892925,-98281.0016685441,-698827.229542172,-959512.425509952,-850019.835271907,-788666.703100481,-799685.83903394,-538117.763469397,-246831.326492488,6853.87225544898,-470795.651461054,-923780.542683326,-656460.008037605,-426201.300368235,-792593.136344303,-758379.997226729,-476352.94799942,-207002.988111024,-1009411.70929324,-652826.354063027,-347777.464984827,-19922.3596799723,-840916.583617736,-440739.827442912,76579.6794819712,-567376.597779515,-478362.334951022,-234269.48612879,-165633.067827581,-184865.273950898,-671039.990662102,-753661.865416022,-1204650.44880682,-1037633.55903221,-238865.968209455,-491875.994250676,-763474.955444788
35234.871241219,-3484.89130193342,1269.38939528504,-2956.69669219241,5845.68052902721,3930.35904335372,1180.18794819632,446.813391906762,704105.02896708,766148.378923094,875709.286132238,428701.048484938,1408183.79958228,540213.915545443,1038291.21737223,1193945.78292499,941244.826979478,288860.196917417,1044281.25120607,830463.739050464,935526.681327905,1257705.78356775,862926.85525025,179035.922284101,760517.892448997,735287.126386879,1226325.81668094,964886.845502226,956476.526384449,485238.181640512,1271624.7578996,1356197.54456673,1029367.12789167,286260.047800985,1398530.58718922,818550.198119503,1726425.03859705,1130720.32652623,800537.729737874,702271.328131265,862564.964694388,1176326.26200517,777593.239734441,766144.874615835,831505.579305627,738821.269520255,820855.135791632,609682.340306866,1614473.69950833,1168885.18116561,1204935.9058435,1178599.35308211,1352267.87859458,1151830.44468842,726109.029351575,636690.840818303,918656.048703308,740931.466344496,807520.047375865,1081270.04150936
572498.563967338,1292.35240559435,1728.18383283245,-1503.63072528637,-1627.62830627473,-189.997317661867,-6337.72430443255,614.021579290648,-553889.766756709,-734474.510354741,-708663.440976764,-685909.809003719,-1080590.70725158,-369743.01783907,-266140.37547066,-273172.165178071,-705100.984971478,-245885.415358681,-378906.553485886,-701096.70785993,-509459.163825308,-281436.614805136,-530828.265045093,-120068.728001644,-432205.848837572,-670526.224429263,-845391.330301254,-369523.215672955,-538309.267397129,-226461.443904311,-568437.591678205,-547077.244657021,-444552.190840777,-117317.904273187,-637743.180098427,-779011.221345646,-1436850.10220314,-552455.409390959,-409725.412495435,-229866.909491555,-201492.482753077,-792026.570972927,-479128.53936566,-622475.952708833,-424967.773456277,-305800.121341835,-233395.310349069,-437924.743744246,-658682.78448859,-577601.476080806,-517136.979777406,-1240233.59886929,-740396.890924867,-786114.348761496,-347989.199512432,-355379.819073373,-388357.71813082,-750377.567913756,-524986.578194307,-370102.566884028
296519.600363243,1708.16007961239,-2797.14178644495,3579.77093672686,-585.716437717227,-2140.64187396324,5205.36986725121,561.873263284927,-558748.500933008,316273.676877029,-244344.365259096,65207.513208149,400924.894308963,116262.563445078,-184960.494942878,-251119.33279636,286125.685023178,221599.787271741,-14730.0804078794,405139.036874329,120026.655304297,-286967.788123901,126341.809121151,89026.9871752533,70755.5525739711,350649.150195757,320956.03555731,7670.30721822497,148605.694035423,97291.7402218295,-23018.3277598744,-106830.456181474,-76929.5375234785,31015.9768914822,17205.0902122855,413803.145003538,552869.291426666,67659.8850281766,11118.1268251868,-33939.5136819157,-187115.665431793,305330.930409017,145243.330273241,251313.397904494,3645.45620631232,54268.5911722503,-112361.372645501,117336.8775584,-79207.2594942696,41852.159481826,-44266.1034306802,615992.268478017,64259.1072324625,264162.503844644,93475.2331730411,206092.668084237,69692.5162380387,380270.93077056,176019.0457276,-66774.4355301738
232647.520615686,461.99897780834,-690.398292506978,3149.42513962958,1663.87297598586,4270.4068675995,3927.40500021469,548.919483615307,1589068.08023419,1118966.64591174,1294069.84886811,547259.729291552,1531228.70224398,620338.757650726,795764.223553086,812429.63735709,1018314.06925002,448762.80609199,881523.694687005,721976.361744759,956149.778002457,1077370.3972861,951557.77254949,316242.529378784,1073992.54835853,649046.17890477,1161111.73827045,882859.747952578,821389.979316795,370741.417017599,1204661.38618444,1250355.55443721,1118769.73240063,223210.403076329,982156.10915391,832959.728059982,1901582.55114242,906192.689809842,852821.870170844,671923.701537533,791400.471029082,1006630.45142634,755201.26965496,816501.178315101,1081029.58973471,648332.820614544,695526.717723246,1007247.63728857,1496756.85745977,1079233.53921686,1261222.64000478,1587194.98054861,1376096.56682933,1199707.45230716,878004.960884284,574792.480743399,834169.422397886,1083756.83743927,882071.412880551,989761.221854244
259511.735612218,6053.06303389334,-1477.48960404091,-1477.13341887037,-809.08015850176,2089.1973601465,1013.66559192299,551.51973166244,127867.859118792,94472.1580101365,-69743.6805750178,-141995.224411145,123206.102297236,-673.199639787723,-31300.8628959792,2515.30425458419,15821.7202177335,-257310.804675966,-158237.552450029,-221319.896665297,-43082.7185284427,103652.345680132,74046.5848659811,-127941.84587494,72342.0630335839,-79755.4110635376,-66864.5637370883,-139511.277131937,-104274.08266873,-226097.691185427,26509.0035731492,143510.185039736,165225.587282097,-147369.141770563,-62513.9953798536,-45932.9125246712,264633.234227853,-58199.4545326045,49895.13404702,-73416.2638417998,36474.8486846767,-109566.363201111,-84311.8915599192,40252.8411749907,133770.797234366,-174524.563063174,-24525.9502998506,128029.897985226,97570.9830626006,47404.129248938,127716.900325905,203302.428776747,180522.474063592,-8576.24627288307,-171615.685202719,-327220.159066835,-220293.175352585,63621.159824658,-30223.4620604363,-89836.7059448067
10250.5093220356,933.047750053193,4206.91925361349,1423.34732020364,3384.44786000399,2982.30017742148,1630.17954212594,391.862586196026,1016247.19911303,933739.553358533,980903.230114706,1102833.10035354,1387219.36421615,624351.791466673,988294.626441159,1018478.80180633,967235.013333458,573538.928310323,1069892.31785266,894048.59319429,996852.801643898,1128833.29855842,888408.469136829,399245.105337732,939471.130968087,703501.559298277,1194435.39106552,1029398.1871312,953857.858738115,592687.212833816,1251877.0906789,1237511.18036636,1035263.19915803,398379.330853358,1169030.02209226,820913.199015961,1596884.96668624,1026005.20680871,988889.942277026,760397.954223734,866049.190231585,1111929.83134491,837349.108880271,765490.465808044,956314.25563953,807141.892538869,799010.181949451,823293.120596496,1476569.6173268,1111051.88381652,1212689.75530459,1282958.82388788,1270965.7413071,1205599.4909104,964841.621939544,810746.633325708,1022893.98431529,933553.818176893,899282.138008078,1105791.12352722
282626.397396444,812.905213316582,79.05454524427,1043.86864951258,2183.94359044031,-127.643601497233,4159.34536083098,557.585267622433,589606.847399064,577807.011139887,611176.190049561,844364.117355471,895206.949144496,344322.204001221,339552.309725095,356625.245335504,608905.264835727,310722.372079736,461508.375187465,684661.670162511,496073.936260243,330483.867109514,465681.528619446,164092.947215708,368976.820554873,597516.288316365,774619.409333921,433055.733262279,539953.669637166,309997.384343657,552208.601482806,507117.804217493,390945.332847813,189853.074046981,650496.493014459,667967.52742711,1127826.20424288,558323.922672968,329759.155998844,287658.491808682,247900.242180915,745039.695204733,470705.805149826,529453.26107231,363754.481430122,378656.385404698,287743.44585443,343613.274051247,625109.144154607,541434.662605483,479002.698598386,939312.263232461,627064.441047997,702504.360194255,397785.549380829,458967.669354366,472654.647641537,603159.689189926,489494.568935478,435281.900740684
7955.15938661086,1216.03903686213,148.482369727274,-1231.4025836562,657.595068559932,3475.58743841298,1951.27278616207,366.197201323815,269570.464887297,494475.386306778,194800.833457895,93985.1016266579,712065.684366533,253588.298614852,365637.149018157,420153.460152497,428489.793920253,-56371.0259657777,264369.395892292,133495.748295639,368444.469187737,579332.719542741,458206.759315508,10694.7453713872,467223.017193587,225491.837756965,426968.485570329,262649.543702699,284803.029861718,-3943.35887392447,550446.389060644,675633.632918164,602982.6249289,-4755.3078310133,444591.094193443,310542.545207776,974496.306251231,370568.927026982,444388.137881098,232425.79014829,394439.982749825,357979.348792283,250969.577044244,370708.991196311,521084.686481581,137579.550605008,295174.034842198,459987.593005202,726039.278653979,511456.386051094,625481.378522398,771302.434234737,738094.465755679,485899.689976395,201708.373690521,-23359.4836471636,182406.574942244,452602.781766516,335742.05514015,352879.12518191
372041.015990646,2758.11230079839,4365.8598074433,195.687996723082,1025.97254561619,-4770.70123290465,4334.1652630873,566.718331602274,19326.6024074397,82648.9639559,-114763.819546158,-328768.973904741,197548.357911312,161258.782548611,-163891.801350098,-205869.01265854,164297.386328742,239506.241648178,-24566.8045536411,571139.984882817,11436.5665277086,-489391.120064552,-16632.7292028039,90328.3358380974,-276315.694030641,464189.5821547,270496.790727495,-59335.3311454848,214740.045174328,275918.613710772,-127463.295328207,-303662.360509561,-324261.442845697,216355.812440971,138716.720131792,426587.142202034,194422.824688116,86324.8326008964,-419581.426272986,-75145.792360238,-254967.823629537,370068.842672232,162146.176066832,206601.919197593,-312164.158210712,87592.2578439183,-159938.229523089,-245932.733088771,-366256.722417456,-48537.0431221056,-329214.525343838,287127.262201868,-171772.228764709,150715.787161161,-33851.8026750999,338455.338685716,61457.7509206924,174309.377346473,92774.0563236988,-188610.566949705
749725.20916415,-3490.8950449633,-2738.43647970791,-1616.36801846173,337.699855228026,3461.91731124565,-1662.00367264798,610.982269031313,-67261.0693484115,47249.4939761854,-61163.4056572281,-61424.8288910837,95978.9059420336,-48834.5709282996,203134.850004468,266294.357688651,5689.97509282877,-236292.716743734,66232.8542125507,-248246.157315224,72982.4840870189,390271.448612859,83776.6757646777,-132645.914621336,215782.550248085,-167281.616223058,-5971.79480225405,69862.9300386173,-28573.9948865488,-161229.07740335,227839.244280781,342247.039821338,291941.652321347,-140927.118632936,88947.3696637258,-131719.282566762,203449.546752386,73725.492471894,293762.158116744,62130.2791597198,238434.964878549,-57268.3998440487,-30539.6614996972,-17405.2544638619,254140.50667119,-22411.4134888614,148099.476826109,173664.225142892,390585.519049542,173724.656369217,334151.015454316,31918.2421511335,290780.398247199,38053.9603853359,658.265125878213,-224523.977044827,-23580.74546753,-17037.8188293632,23301.5685431241,167254.355817822
72738.1936423812,-1675.30311962309,1908.24450280544,-2675.79309431169,-421.658859265523,-2163.03003742557,3212.89546657886,492.165632752462,-180898.871199087,-136713.83121942,-34480.6545893153,-215488.130366531,-143594.811264906,-82373.2571295886,-327647.637252696,-332719.898732567,-117824.131743435,-237774.267515886,-405947.385600705,-17817.4146531647,-281664.934404214,-491238.967884008,-166152.386583341,-151635.59458511,-397447.391637846,96447.5421667859,-181543.736010604,-430649.732313741,-164409.423575074,-147402.707487288,-357848.693608197,-357880.016693758,-323234.302750882,-86565.4738952294,-202709.861738701,54207.0759601468,-46933.1373230431,-221880.799141563,-327835.872116659,-311574.281390388,-346332.490882889,-130023.413525683,-176607.021080493,-20528.7489587834,-361452.957212297,-325278.428770482,-299605.32994951,-295022.937958649,-540399.37078555,-242754.779501405,-409211.845843641,48944.7958222701,-253225.546435965,-198455.79323464,-455891.086461156,-287753.932934959,-412119.471044222,-92258.7703014183,-187966.32828562,-482219.720490191
1430503.98499517,-887.913472040458,-1557.10131300936,417.681403674946,-2989.2327283085,4385.59433705471,-1683.0729711312,623.61435848862,-156311.516810783,88560.4714818837,231795.403142254,-172037.013613743,-81675.5822081306,-45829.3213692699,4493.10353301861,-12035.1520653947,-128620.519168044,-281763.040145824,-192288.463556001,-602779.959606549,-64498.811112459,296270.388197192,67691.2704465124,-87205.5022565669,303719.791823379,-428649.615291401,-332766.900520773,-121980.557962346,-268176.247915288,-343446.656151404,51199.9345615217,221629.418952964,327600.674502908,-227731.375148679,-329332.660429837,-360005.769599482,-41850.8643456728,-229909.837538755,308899.807784612,-11527.1360329827,195750.753971146,-429941.98012432,-201559.542711177,-134552.281452233,331798.15099758,-224852.423514907,20512.9410725589,331149.574319092,180688.996311456,4748.27651369704,268370.309158369,-4779.55552775966,190690.346635386,-160978.127387321,-78445.7199454797,-489388.431859072,-261146.444436043,-375.371928053617,-83815.8381556046,-21864.9399464823
176890.45424507,308.763193149229,-2771.11192571284,-2162.67912601448,-4255.24237351658,-3381.4712923901,-1936.16100752273,549.848794245491,-1302596.64198907,-1068454.36062988,-1040728.13462884,-1407302.82086861,-1609775.09784925,-717890.337122722,-1113726.26788596,-1179164.69891324,-1132143.01532911,-691029.473317585,-1269838.76178515,-1068745.03060927,-1161586.53258397,-1307502.05116718,-1029002.65475775,-447736.824662558,-1086615.0884266,-837628.066545961,-1424427.80322433,-1199147.91720968,-1105545.72303953,-692462.249375734,-1445037.10323277,-1428587.99033647,-1170924.37693542,-457346.369275,-1369591.62169914,-970916.340082582,-1881806.35678752,-1219927.8213768,-1020065.47492901,-904410.770779797,-992800.366375922,-1319729.92917029,-968021.647536071,-903253.933224689,-1093466.31828361,-967985.034478942,-936455.529401953,-952220.505700308,-1729103.45567573,-1280173.94501908,-1402837.8277874,-1473561.12032509,-1469286.20137333,-1410512.70719374,-1153916.63965499,-993841.462234478,-1219526.1558442,-1065467.89314859,-1041213.44675223,-1304475.22604037
2177.75301394283,-5796.08924588429,-1681.80010503337,983.839282534349,1255.05548207953,-2764.55477677623,3146.88699541265,312.739080373047,-198950.668527225,87701.5474117446,154665.738891585,-183567.54455281,202223.236806553,22698.2541160235,-129533.225474896,-135751.750295689,134412.320383696,144799.634135821,28104.9198792824,393008.3845487,25439.1230586298,-294677.701076417,-24387.5209637172,5265.79793127975,-147286.686677297,318219.48549024,267124.003999416,12705.1295285846,141201.923163828,133044.220469775,-59875.389026627,-176023.877999024,-210840.570003581,62710.27458929,136017.865342084,313383.08869062,270827.474714185,103289.785233637,-105165.327706901,-65224.6306619373,-218903.222855091,292515.407713257,123528.039890816,144737.046147726,-173322.468650501,74401.7321801199,-102675.625757405,-135709.533872038,-140455.458287516,-17600.7350677473,-176786.72746572,240855.322722942,-91368.591685768,136700.721070707,3638.08804522728,231480.520453611,89049.3319305695,126938.710163702,67758.8276268704,-54047.2148230636
538688.547629593,-5741.04254476497,-2243.00252338353,-1966.45328012202,-4290.91499492797,6449.27959528608,4858.78575858745,590.66651081498,-638564.805116253,542140.73311012,-373524.711289941,-285062.119085488,540960.275093632,91024.5205390039,-129693.081344464,-95148.904192197,181326.880315465,-665871.281395148,-498956.124429456,-635431.203863384,-29962.8800846839,295207.034011846,364030.672673241,-278108.10659007,447470.660067551,-197110.895034389,-171831.456654777,-420945.074866012,-306032.966163753,-668430.359123302,154851.238452066,477809.733236655,618332.361633737,-423695.658958361,-269728.893598634,-33128.6525302703,1009201.5767064,-213620.750451337,354445.631851198,-182173.940238102,151904.573864081,-305216.592538205,-202383.447529764,210155.431537741,566269.856388728,-536950.280553233,-101101.500471325,618357.332065863,309393.549575779,168398.132421964,471653.908171704,965743.801841353,660062.010526366,79286.5862707072,-387674.18639439,-958393.720604911,-634771.801253355,440657.860716023,16318.8275659364,-276235.776939327
498729.943389968,-682.499012389542,9900.86695111791,-5046.56472216923,-5377.11990544652,-2173.12318097792,-1613.06586651273,611.181235130601,-1046459.30411014,-851124.806280776,-750562.102813139,-1090662.37493289,-1491778.57527656,-496027.76103643,-950739.457209376,-1012112.76523636,-1047600.24144102,-775865.696503429,-1294157.14600402,-1151389.04253045,-1107249.07446351,-1116978.60893299,-822609.774270722,-368188.969689227,-959790.386437496,-803637.366712494,-1489449.06048236,-1273776.64319372,-1042947.50999809,-683209.529143954,-1296251.9714118,-1175516.39509302,-867056.134250196,-307263.549001018,-1285669.36469341,-944389.309774437,-1741520.95621792,-1206245.46155861,-882978.493211075,-807801.906944206,-756330.80455372,-1360343.56702302,-903019.373238029,-728997.075642154,-863871.750164616,-994277.804541485,-821963.840656332,-793529.193547208,-1637504.11129842,-1093506.76143917,-1192364.01247359,-1215220.41897747,-1194805.57030302,-1257239.61581657,-1139468.23071833,-1118017.62477185,-1267210.73530007,-842152.341215931,-913385.43654622,-1308908.1001129
5389.70362927506,299.408347104279,2935.89837566476,-3902.95617590198,2964.52554437699,1003.95899984649,-905.133690698674,351.755543815302,418190.234816215,62931.9814440615,218004.486184452,-186989.919592353,295320.7940951,140840.252250356,388380.250767962,482667.910207403,196778.187239909,-17559.2546176667,312627.795074613,236077.099151955,218780.322225209,421140.49003021,191191.84959226,3829.22315288218,69102.1810167325,210928.46306128,288277.442756633,243038.872515656,315651.970743114,181998.856549808,356288.712467251,401390.93357162,272974.333851592,143321.694471518,498716.171022692,189139.897525862,353798.040633572,359530.23432188,77325.0239732444,205619.055990153,285049.198772333,332824.970016901,208257.593415854,183048.997266013,107712.452067314,206383.116818352,280518.111044065,-5454.52098054499,434728.690419475,367347.662229038,297200.059747722,128420.889741935,371891.25339841,281739.437832188,101151.067255842,157481.041370465,234792.814869524,44248.9256146751,178629.360975166,301943.443945915
